Current Time,Latitude,Longitude,Time,Altitude,Velocity,Satelites,Acceleration,Temperature,GyroX
2019-05-18 16:06,46.004517,-72.732620,731426,1.07,0.555600,9,10.04,34.53,-0.125000
2019-05-18 16:06,46.004517,-72.732620,731499,1.09,0.555600,9,10.05,34.52,-0.125000
2019-05-18 16:06,46.004517,-72.732620,731571,1.10,0.555600,9,10.04,34.52,-0.062500
2019-05-18 16:06,46.004517,-72.732620,731647,0.84,0.555600,9,10.06,34.53,0.187500
2019-05-18 16:06,46.004517,-72.732620,731718,0.92,0.555600,9,10.03,34.53,0.187500
2019-05-18 16:06,46.004517,-72.732620,731789,1.01,0.555600,9,10.05,34.54,0.250000
2019-05-18 16:06,46.004517,-72.732620,731860,1.00,0.555600,9,10.05,34.54,0.312500
2019-05-18 16:06,46.004517,-72.732620,731931,0.86,0.555600,9,10.05,34.54,0.187500
2019-05-18 16:06,46.004517,-72.732620,732005,0.76,0.555600,9,10.05,34.54,0.062500
2019-05-18 16:06,46.004517,-72.732620,732075,0.90,0.555600,9,10.04,34.54,-0.187500
2019-05-18 16:06,46.004517,-72.732620,732149,0.87,0.555600,9,10.07,34.54,0.000000
2019-05-18 16:06,46.004517,-72.732620,732220,0.86,0.555600,9,10.02,34.54,-0.125000
2019-05-18 16:06,46.004517,-72.732620,732293,0.79,0.555600,9,10.06,34.55,-0.125000
2019-05-18 16:06,46.004517,-72.732620,732369,1.06,0.555600,9,10.07,34.54,-0.187500
2019-05-18 16:06,46.004517,-72.732628,732440,1.03,0.555600,9,10.06,34.53,0.000000
2019-05-18 16:06,46.004517,-72.732628,732511,0.66,0.555600,9,10.04,34.55,0.062500
2019-05-18 16:06,46.004517,-72.732628,732582,0.90,0.555600,9,10.07,34.55,0.250000
2019-05-18 16:06,46.004517,-72.732628,732656,0.93,0.555600,9,10.05,34.55,0.062500
2019-05-18 16:06,46.004517,-72.732628,732726,0.92,0.555600,9,10.05,34.56,0.250000
2019-05-18 16:06,46.004517,-72.732628,732800,0.95,0.555600,9,10.05,34.55,0.187500
2019-05-18 16:06,46.004517,-72.732628,732871,0.97,0.555600,9,10.05,34.54,0.062500
2019-05-18 16:06,46.004517,-72.732628,733090,1.02,0.555600,9,10.07,34.55,-0.187500
2019-05-18 16:06,46.004517,-72.732628,733162,0.96,0.555600,9,10.05,34.55,-0.187500
2019-05-18 16:06,46.004517,-72.732628,733233,0.64,0.555600,9,10.06,34.57,-0.187500
2019-05-18 16:06,46.004517,-72.732628,733308,1.11,0.555600,9,10.08,34.56,0.062500
2019-05-18 16:06,46.004517,-72.732628,733403,0.79,0.555600,9,10.04,34.56,0.125000
2019-05-18 16:06,46.004517,-72.732628,733452,0.83,0.555600,9,10.07,34.55,0.187500
2019-05-18 16:06,46.004517,-72.732628,733523,0.62,0.555600,9,10.05,34.56,0.312500
2019-05-18 16:06,46.004517,-72.732628,733594,0.83,0.555600,9,10.03,34.57,0.312500
2019-05-18 16:06,46.004517,-72.732628,733665,0.94,0.555600,9,10.03,34.55,0.062500
2019-05-18 16:06,46.004517,-72.732628,733740,0.96,0.555600,9,10.02,34.56,-0.125000
2019-05-18 16:06,46.004517,-72.732628,733812,0.74,0.555600,9,10.05,34.57,-0.125000
2019-05-18 16:06,46.004517,-72.732628,733884,0.89,0.555600,9,10.05,34.56,-0.312500
2019-05-18 16:06,46.004517,-72.732628,733956,0.64,0.555600,9,10.04,34.56,-0.312500
2019-05-18 16:06,46.004517,-72.732628,733884,0.89,0.555600,9,10.05,34.56,-0.312500
2019-05-18 16:06,46.004517,-72.732628,733956,0.64,0.555600,9,10.04,34.56,-0.312500
2019-05-18 16:06,46.004517,-72.732628,734247,1.27,0.555600,9,10.06,34.56,0.250000
2019-05-18 16:06,46.004517,-72.732628,734321,1.04,0.555600,9,10.04,34.58,0.500000
2019-05-18 16:06,46.004517,-72.732620,734393,1.13,0.555600,9,10.05,34.57,0.625000
2019-05-18 16:06,46.004517,-72.732620,734464,1.36,0.555600,9,10.01,34.56,0.750000
2019-05-18 16:06,46.004517,-72.732620,734535,1.32,0.555600,9,10.05,34.57,0.562500
2019-05-18 16:06,46.004517,-72.732620,734606,1.26,0.555600,9,10.04,34.57,0.500000
2019-05-18 16:06,46.004517,-72.732620,734678,1.08,0.555600,9,10.04,34.58,0.500000
2019-05-18 16:06,46.004517,-72.732620,734825,1.20,0.555600,9,10.05,34.57,0.062500
2019-05-18 16:06,46.004517,-72.732620,734895,1.24,0.555600,9,10.07,34.57,-0.312500
2019-05-18 16:06,46.004517,-72.732620,734967,1.36,0.555600,9,10.08,34.57,-0.312500
2019-05-18 16:06,46.004517,-72.732620,735040,1.36,0.555600,9,10.03,34.57,-0.437500
2019-05-18 16:06,46.004517,-72.732620,735115,1.32,0.555600,9,10.05,34.57,-0.250000
2019-05-18 16:06,46.004517,-72.732620,735187,1.29,0.555600,9,10.02,34.57,-0.187500
2019-05-18 16:06,46.004517,-72.732620,735258,1.05,0.555600,9,10.06,34.58,0.187500
2019-05-18 16:06,46.004517,-72.732620,735330,1.32,0.555600,9,10.04,34.56,0.437500
2019-05-18 16:06,46.004517,-72.732620,735405,1.36,0.555600,9,10.05,34.57,0.625000
2019-05-18 16:06,46.004517,-72.732620,735477,1.15,0.555600,9,10.04,34.58,0.562500
2019-05-18 16:06,46.004517,-72.732620,735547,1.56,0.555600,9,10.05,34.57,0.437500
2019-05-18 16:06,46.004517,-72.732620,735618,1.51,0.555600,9,10.07,34.57,0.312500
2019-05-18 16:06,46.004517,-72.732620,735689,1.26,0.555600,9,10.03,34.58,0.125000
2019-05-18 16:06,46.004517,-72.732620,735762,1.33,0.555600,9,10.06,34.57,-0.187500
2019-05-18 16:06,46.004517,-72.732620,735834,1.47,0.555600,9,10.05,34.58,-0.437500
2019-05-18 16:06,46.004517,-72.732620,735908,1.27,0.555600,9,10.06,34.59,-0.375000
2019-05-18 16:06,46.004517,-72.732620,735980,1.32,0.555600,9,10.06,34.58,-0.437500
2019-05-18 16:06,46.004517,-72.732620,736055,1.28,0.555600,9,10.07,34.57,-0.250000
2019-05-18 16:06,46.004517,-72.732620,736128,1.31,0.555600,9,10.05,34.57,-0.187500
2019-05-18 16:06,46.004517,-72.732620,736200,0.98,0.555600,9,10.06,34.59,0.125000
2019-05-18 16:06,46.004517,-72.732620,736271,1.24,0.555600,9,10.04,34.57,0.437500
2019-05-18 16:06,46.004517,-72.732620,736343,1.22,0.555600,9,10.06,34.57,0.500000
2019-05-18 16:06,46.004513,-72.732620,736417,1.14,0.555600,9,10.04,34.58,0.562500
2019-05-18 16:06,46.004513,-72.732620,736488,1.17,0.555600,9,10.05,34.57,0.562500
2019-05-18 16:06,46.004513,-72.732620,736560,0.91,0.555600,9,10.06,34.58,0.375000
2019-05-18 16:06,46.004513,-72.732620,736631,0.98,0.555600,9,10.04,34.59,0.187500
2019-05-18 16:06,46.004513,-72.732620,736702,1.16,0.555600,9,10.02,34.58,0.000000
2019-05-18 16:06,46.004513,-72.732620,736774,1.08,0.555600,9,10.06,34.59,-0.437500
2019-05-18 16:06,46.004513,-72.732620,736921,1.36,0.555600,9,10.04,34.58,-0.625000
2019-05-18 16:06,46.004513,-72.732620,737020,1.33,0.555600,9,10.03,34.59,-0.687500
2019-05-18 16:06,46.004513,-72.732620,737067,1.26,0.555600,9,10.06,34.59,-0.500000
2019-05-18 16:06,46.004513,-72.732620,737139,1.13,0.555600,9,10.04,34.60,-0.187500
2019-05-18 16:06,46.004513,-72.732620,737212,0.98,0.555600,9,10.03,34.60,0.125000
2019-05-18 16:06,46.004513,-72.732620,737283,1.09,0.555600,9,10.08,34.60,0.500000
2019-05-18 16:06,46.004513,-72.732620,737355,0.96,0.555600,9,10.06,34.60,0.625000
2019-05-18 16:06,46.004513,-72.732620,737429,0.89,0.555600,9,10.05,34.61,0.687500
2019-05-18 16:06,46.004513,-72.732620,737502,1.09,0.555600,9,10.06,34.60,0.562500
2019-05-18 16:06,46.004513,-72.732620,737572,1.13,0.555600,9,10.03,34.60,0.375000
2019-05-18 16:06,46.004513,-72.732620,737643,0.97,0.555600,9,10.04,34.61,0.062500
2019-05-18 16:06,46.004513,-72.732620,737714,1.14,0.555600,9,10.03,34.60,-0.250000
2019-05-18 16:06,46.004513,-72.732620,737787,1.14,0.555600,9,10.06,34.60,-0.500000
2019-05-18 16:06,46.004513,-72.732620,737863,1.24,0.555600,9,10.02,34.60,-0.562500
2019-05-18 16:06,46.004513,-72.732620,738439,1.14,0.555600,9,10.03,34.61,0.125000
2019-05-18 16:06,46.004513,-72.732620,738514,1.17,0.555600,9,10.06,34.61,0.125000
2019-05-18 16:06,46.004513,-72.732620,738585,1.13,0.555600,9,10.04,34.61,-0.062500
2019-05-18 16:06,46.004513,-72.732620,738656,1.29,0.555600,9,10.05,34.61,-0.125000
2019-05-18 16:06,46.004513,-72.732620,738730,1.01,0.555600,9,10.03,34.61,-0.375000
2019-05-18 16:06,46.004513,-72.732620,738805,1.15,0.555600,9,10.05,34.61,-0.500000
2019-05-18 16:06,46.004513,-72.732620,738876,0.88,0.555600,9,10.04,34.61,-0.625000
2019-05-18 16:06,46.004513,-72.732620,738948,1.02,0.555600,9,10.06,34.61,-0.500000
2019-05-18 16:06,46.004513,-72.732620,739023,1.10,0.555600,9,10.06,34.60,-0.250000
2019-05-18 16:06,46.004513,-72.732620,739095,0.91,0.555600,9,10.07,34.61,-0.312500
2019-05-18 16:06,46.004513,-72.732620,739167,0.90,0.555600,9,10.06,34.61,-0.125000
2019-05-18 16:06,46.004513,-72.732620,739239,1.15,0.555600,9,10.02,34.61,-0.062500
2019-05-18 16:06,46.004513,-72.732620,739315,1.20,0.555600,9,10.05,34.60,0.125000
2019-05-18 16:06,46.004513,-72.732620,739387,0.93,0.555600,9,10.02,34.61,0.187500
2019-05-18 16:06,46.004513,-72.732620,739457,1.01,0.555600,9,10.04,34.60,-0.062500
2019-05-18 16:06,46.004513,-72.732620,739529,0.91,0.555600,9,10.03,34.61,-0.187500
2019-05-18 16:06,46.004513,-72.732620,739604,1.07,0.555600,9,10.06,34.62,-0.312500
2019-05-18 16:06,46.004513,-72.732620,739677,1.10,0.555600,9,10.05,34.62,-0.187500
2019-05-18 16:06,46.004513,-72.732620,739749,0.90,0.555600,9,10.07,34.62,-0.312500
2019-05-18 16:06,46.004513,-72.732620,739821,1.10,0.555600,9,10.03,34.62,-0.062500
2019-05-18 16:06,46.004513,-72.732620,739894,1.15,0.555600,9,10.04,34.61,0.000000
2019-05-18 16:06,46.004513,-72.732620,739968,1.24,0.555600,9,10.08,34.61,0.187500
2019-05-18 16:06,46.004513,-72.732620,740039,0.98,0.555600,9,10.04,34.62,0.250000
2019-05-18 16:06,46.004513,-72.732620,740110,1.25,0.555600,9,10.04,34.61,0.312500
2019-05-18 16:06,46.004513,-72.732620,740181,1.25,0.555600,9,10.03,34.62,0.312500
2019-05-18 16:06,46.004513,-72.732620,740254,1.07,0.555600,9,10.04,34.62,0.125000
2019-05-18 16:06,46.004513,-72.732620,740328,1.00,0.555600,9,10.04,34.62,-0.125000
2019-05-18 16:06,46.004513,-72.732620,740400,1.07,0.555600,9,10.04,34.62,0.000000
2019-05-18 16:06,46.004513,-72.732620,740470,0.92,0.555600,9,10.06,34.63,-0.187500
2019-05-18 16:06,46.004513,-72.732620,740543,1.27,0.555600,9,10.06,34.62,-0.187500
2019-05-18 16:06,46.004513,-72.732620,740641,1.05,0.555600,9,10.09,34.62,-0.125000
2019-05-18 16:06,46.004513,-72.732620,740691,1.26,0.555600,9,10.08,34.63,-0.250000
2019-05-18 16:06,46.004513,-72.732620,740762,1.11,0.555600,9,10.08,34.62,-0.187500
2019-05-18 16:06,46.004513,-72.732620,740835,1.02,0.555600,9,10.04,34.63,0.062500
2019-05-18 16:06,46.004513,-72.732620,740909,1.20,0.555600,9,10.04,34.63,0.062500
2019-05-18 16:06,46.004513,-72.732620,740981,1.33,0.555600,9,10.03,34.63,0.187500
2019-05-18 16:06,46.004513,-72.732620,741051,1.25,0.555600,9,10.01,34.63,0.187500
2019-05-18 16:06,46.004513,-72.732620,741122,1.16,0.555600,9,10.04,34.63,0.000000
2019-05-18 16:06,46.004513,-72.732620,741194,1.29,0.555600,9,10.02,34.62,0.000000
2019-05-18 16:06,46.004513,-72.732620,741266,1.20,0.555600,9,10.04,34.63,0.062500
2019-05-18 16:06,46.004513,-72.732620,741341,0.81,0.555600,9,10.07,34.64,0.000000
2019-05-18 16:06,46.004513,-72.732620,741412,1.10,0.555600,9,10.06,34.63,0.062500
2019-05-18 16:06,46.004513,-72.732620,741483,0.91,0.555600,9,10.06,34.64,-0.125000
2019-05-18 16:06,46.004513,-72.732620,741843,1.17,0.555600,9,10.03,34.63,0.062500
2019-05-18 16:06,46.004513,-72.732620,741914,1.35,0.555600,9,10.03,34.63,0.000000
2019-05-18 16:06,46.004513,-72.732620,741985,1.22,0.555600,9,10.04,34.63,0.125000
2019-05-18 16:06,46.004513,-72.732620,742058,1.26,0.555600,9,10.04,34.63,0.000000
2019-05-18 16:06,46.004513,-72.732620,742132,1.11,0.555600,9,10.07,34.64,-0.125000
2019-05-18 16:06,46.004513,-72.732620,742204,0.90,0.555600,9,10.03,34.65,-0.062500
2019-05-18 16:06,46.004513,-72.732620,742275,0.92,0.555600,9,10.08,34.64,-0.125000
2019-05-18 16:06,46.004513,-72.732620,742348,1.21,0.555600,9,10.03,34.64,0.000000
2019-05-18 16:06,46.004513,-72.732620,742423,1.08,0.555600,9,10.06,34.65,0.000000
2019-05-18 16:06,46.004513,-72.732620,742494,0.86,0.555600,9,10.06,34.64,-0.062500
2019-05-18 16:06,46.004513,-72.732620,742565,0.70,0.555600,9,10.01,34.67,-0.062500
2019-05-18 16:06,46.004513,-72.732620,742637,1.04,0.555600,9,10.06,34.65,0.000000
2019-05-18 16:06,46.004513,-72.732620,742711,0.98,0.555600,9,10.04,34.66,-0.062500
2019-05-18 16:06,46.004513,-72.732620,742785,0.75,0.555600,9,10.07,34.66,0.062500
2019-05-18 16:06,46.004513,-72.732620,742855,0.91,0.555600,9,10.03,34.65,-0.062500
2019-05-18 16:06,46.004513,-72.732620,742927,1.25,0.555600,9,10.06,34.65,-0.062500
2019-05-18 16:06,46.004513,-72.732620,743000,0.98,0.555600,9,10.05,34.65,0.000000
2019-05-18 16:06,46.004513,-72.732620,743075,0.87,0.555600,9,10.05,34.65,0.000000
2019-05-18 16:06,46.004513,-72.732620,743146,0.94,0.555600,9,10.07,34.66,0.000000
2019-05-18 16:06,46.004513,-72.732620,743217,0.93,0.555600,9,10.01,34.66,-0.125000
2019-05-18 16:06,46.004513,-72.732620,743288,0.93,0.555600,9,10.07,34.66,0.000000
2019-05-18 16:06,46.004513,-72.732620,743361,0.79,0.555600,9,10.02,34.67,0.187500
2019-05-18 16:06,46.004513,-72.732620,743435,0.84,0.555600,9,10.04,34.67,0.062500
2019-05-18 16:06,46.004513,-72.732620,743505,0.90,0.555600,9,10.05,34.67,0.000000
2019-05-18 16:06,46.004513,-72.732620,743578,0.97,0.555600,9,10.05,34.65,-0.062500
2019-05-18 16:06,46.004513,-72.732620,743649,0.94,0.555600,9,10.04,34.66,-0.062500
2019-05-18 16:06,46.004513,-72.732620,743723,1.02,0.555600,9,10.02,34.66,0.000000
2019-05-18 16:06,46.004513,-72.732620,743797,0.95,0.555600,9,10.04,34.66,0.000000
2019-05-18 16:06,46.004513,-72.732620,743939,1.15,0.555600,9,10.06,34.66,0.125000
2019-05-18 16:06,46.004513,-72.732620,744009,0.94,0.555600,9,10.04,34.66,0.062500
2019-05-18 16:06,46.004513,-72.732620,744081,1.08,0.555600,9,10.08,34.66,0.062500
2019-05-18 16:06,46.004513,-72.732620,744153,0.91,0.555600,9,10.07,34.67,0.000000
2019-05-18 16:06,46.004513,-72.732620,744251,1.06,0.555600,9,10.04,34.67,0.062500
2019-05-18 16:06,46.004513,-72.732620,744299,0.92,0.555600,9,10.06,34.67,0.062500
2019-05-18 16:06,46.004513,-72.732620,744370,0.87,0.555600,9,10.03,34.67,0.000000
2019-05-18 16:06,46.004513,-72.732620,744441,0.70,0.555600,9,10.05,34.68,-0.062500
2019-05-18 16:06,46.004513,-72.732620,744515,0.98,0.555600,9,10.03,34.66,0.000000
2019-05-18 16:06,46.004513,-72.732620,744589,1.02,0.555600,9,10.06,34.67,-0.125000
2019-05-18 16:06,46.004513,-72.732620,744660,1.08,0.555600,9,10.06,34.67,0.000000
2019-05-18 16:06,46.004513,-72.732620,744731,0.76,0.555600,9,10.03,34.67,0.000000
2019-05-18 16:06,46.004513,-72.732620,744802,0.94,0.555600,9,10.07,34.67,0.000000
2019-05-18 16:06,46.004513,-72.732620,744874,1.12,0.555600,9,10.05,34.67,0.125000
2019-05-18 16:06,46.004513,-72.732620,744949,1.01,0.555600,9,10.06,34.67,0.062500
2019-05-18 16:06,46.004513,-72.732620,745020,1.05,0.555600,9,10.05,34.67,0.062500
2019-05-18 16:06,46.004513,-72.732620,745091,1.10,0.555600,9,10.05,34.68,0.062500
2019-05-18 16:06,46.004513,-72.732620,745162,0.92,0.555600,9,10.02,34.68,0.125000
2019-05-18 16:06,46.004513,-72.732620,745233,0.95,0.555600,9,10.02,34.68,-0.125000
2019-05-18 16:06,46.004513,-72.732620,745306,0.91,0.555600,9,10.06,34.68,0.000000
2019-05-18 16:06,46.004513,-72.732620,745381,0.81,0.555600,9,10.03,34.69,0.000000
2019-05-18 16:06,46.004513,-72.732620,745452,0.82,0.555600,9,10.05,34.68,0.000000
2019-05-18 16:06,46.004513,-72.732620,745523,0.74,0.555600,9,10.05,34.67,-0.062500
2019-05-18 16:06,46.004513,-72.732620,745595,0.82,0.555600,9,10.07,34.68,0.062500
2019-05-18 16:06,46.004513,-72.732620,745668,0.71,0.555600,9,10.05,34.69,0.062500
2019-05-18 16:06,46.004513,-72.732620,745742,1.02,0.555600,9,10.05,34.68,0.125000
2019-05-18 16:06,46.004513,-72.732620,745812,0.86,0.555600,9,10.05,34.69,0.125000
2019-05-18 16:06,46.004513,-72.732620,745883,0.92,0.555600,9,10.03,34.68,0.062500
2019-05-18 16:06,46.004513,-72.732620,745954,0.99,0.555600,9,10.06,34.68,-0.062500
2019-05-18 16:06,46.004513,-72.732620,746103,0.95,0.555600,9,10.04,34.69,-0.187500
2019-05-18 16:06,46.004513,-72.732620,746174,1.05,0.555600,9,10.06,34.68,-0.187500
2019-05-18 16:06,46.004513,-72.732620,746246,0.74,0.555600,9,10.05,34.69,-0.187500
2019-05-18 16:06,46.004513,-72.732620,746320,0.61,0.555600,9,10.07,34.70,-0.187500
2019-05-18 16:06,46.004513,-72.732620,746394,0.62,0.555600,9,10.07,34.70,0.062500
2019-05-18 16:06,46.004513,-72.732620,746465,0.76,0.555600,9,10.04,34.69,0.187500
2019-05-18 16:06,46.004513,-72.732620,746536,0.79,0.555600,9,10.07,34.70,0.187500
2019-05-18 16:06,46.004513,-72.732620,746607,0.62,0.555600,9,10.06,34.70,0.250000
2019-05-18 16:06,46.004513,-72.732620,746680,0.97,0.555600,9,10.06,34.69,0.187500
2019-05-18 16:06,46.004513,-72.732620,746754,0.66,0.555600,9,10.02,34.70,0.125000
2019-05-18 16:06,46.004513,-72.732620,746896,0.64,0.555600,9,10.04,34.71,-0.125000
2019-05-18 16:06,46.004513,-72.732620,746968,0.62,0.555600,9,10.06,34.70,-0.062500
2019-05-18 16:06,46.004513,-72.732620,747042,1.00,0.555600,9,10.05,34.69,-0.312500
2019-05-18 16:06,46.004513,-72.732620,747187,0.92,0.555600,9,10.04,34.70,-0.312500
2019-05-18 16:06,46.004513,-72.732620,747259,0.80,0.555600,9,10.08,34.70,-0.250000
2019-05-18 16:06,46.004513,-72.732620,747335,0.68,0.555600,9,10.05,34.71,0.062500
2019-05-18 16:06,46.004517,-72.732620,747407,0.92,0.555600,9,10.06,34.70,0.312500
2019-05-18 16:06,46.004517,-72.732620,747477,0.92,0.555600,9,10.04,34.70,0.250000
2019-05-18 16:06,46.004517,-72.732620,747548,0.78,0.555600,9,10.04,34.69,0.375000
2019-05-18 16:06,46.004517,-72.732620,747620,0.86,0.555600,9,10.04,34.70,0.250000
2019-05-18 16:06,46.004517,-72.732620,747692,0.73,0.555600,9,10.04,34.71,0.250000
2019-05-18 16:06,46.004517,-72.732620,747763,0.59,0.555600,9,10.03,34.70,0.375000
2019-05-18 16:06,46.004517,-72.732620,747860,0.84,0.555600,9,10.04,34.71,-0.062500
2019-05-18 16:06,46.004517,-72.732620,747909,0.90,0.555600,9,10.05,34.69,-0.187500
2019-05-18 16:06,46.004517,-72.732620,747981,0.59,0.555600,9,10.05,34.71,-0.250000
2019-05-18 16:06,46.004517,-72.732620,748058,0.67,0.555600,9,10.04,34.71,-0.250000
2019-05-18 16:06,46.004517,-72.732620,748129,0.81,0.555600,9,10.05,34.71,-0.312500
2019-05-18 16:06,46.004517,-72.732620,748200,0.72,0.555600,9,10.06,34.72,-0.187500
2019-05-18 16:06,46.004517,-72.732620,748273,0.56,0.555600,9,10.04,34.72,-0.125000
2019-05-18 16:06,46.004517,-72.732620,748348,0.56,0.555600,9,10.03,34.71,0.125000
2019-05-18 16:06,46.004517,-72.732620,748419,0.80,0.555600,9,10.04,34.71,0.125000
2019-05-18 16:06,46.004517,-72.732620,748490,0.77,0.555600,9,10.04,34.71,0.187500
2019-05-18 16:06,46.004517,-72.732620,748561,0.78,0.555600,9,10.05,34.71,0.312500
2019-05-18 16:06,46.004517,-72.732620,748633,0.56,0.555600,9,10.06,34.72,0.062500
2019-05-18 16:06,46.004517,-72.732620,748707,0.61,0.555600,9,10.04,34.72,0.187500
2019-05-18 16:06,46.004517,-72.732620,748780,0.73,0.555600,9,10.03,34.71,0.062500
2019-05-18 16:06,46.004517,-72.732620,748850,0.75,0.555600,9,10.06,34.71,0.125000
2019-05-18 16:06,46.004517,-72.732620,748921,0.92,0.555600,9,10.06,34.71,-0.062500
2019-05-18 16:06,46.004517,-72.732620,749066,1.02,0.555600,9,10.04,34.71,0.062500
2019-05-18 16:06,46.004517,-72.732620,749141,0.93,0.555600,9,10.05,34.72,0.062500
2019-05-18 16:06,46.004517,-72.732620,749212,0.71,0.555600,9,10.05,34.72,0.062500
2019-05-18 16:06,46.004517,-72.732620,749282,0.83,0.555600,9,10.06,34.72,0.062500
2019-05-18 16:06,46.004517,-72.732620,749354,0.82,0.555600,9,10.05,34.72,0.125000
2019-05-18 16:06,46.004517,-72.732620,749427,0.99,0.555600,9,10.04,34.72,0.000000
2019-05-18 16:06,46.004517,-72.732620,749501,0.81,0.555600,9,10.04,34.72,0.125000
2019-05-18 16:06,46.004517,-72.732620,749571,0.82,0.555600,9,10.04,34.73,0.000000
2019-05-18 16:06,46.004517,-72.732620,749643,1.06,0.555600,9,10.06,34.72,0.000000
2019-05-18 16:06,46.004517,-72.732620,749714,1.04,0.555600,9,10.06,34.73,-0.125000
2019-05-18 16:06,46.004517,-72.732620,749862,0.84,0.555600,9,10.07,34.73,0.000000
2019-05-18 16:06,46.004517,-72.732620,749933,0.98,0.555600,9,10.07,34.73,0.062500
2019-05-18 16:06,46.004517,-72.732620,750004,0.75,0.555600,9,10.05,34.73,0.062500
2019-05-18 16:06,46.004517,-72.732620,750726,0.97,0.555600,9,10.04,34.73,-0.062500
2019-05-18 16:06,46.004517,-72.732620,750798,0.76,0.555600,9,10.07,34.73,-0.125000
2019-05-18 16:06,46.004517,-72.732620,750871,0.90,0.555600,9,10.07,34.73,-0.062500
2019-05-18 16:06,46.004517,-72.732620,750946,0.90,0.555600,9,10.04,34.73,-0.062500
2019-05-18 16:06,46.004517,-72.732620,751017,0.73,0.555600,9,10.04,34.74,0.062500
2019-05-18 16:06,46.004517,-72.732620,751088,0.77,0.555600,9,10.06,34.74,0.062500
2019-05-18 16:06,46.004517,-72.732620,751161,0.91,0.555600,9,10.05,34.73,0.000000
2019-05-18 16:06,46.004517,-72.732620,751235,0.95,0.555600,9,10.04,34.73,0.000000
2019-05-18 16:06,46.004517,-72.732620,751306,0.93,0.555600,9,10.06,34.73,0.000000
2019-05-18 16:06,46.004517,-72.732620,751377,0.88,0.555600,9,10.07,34.74,0.000000
2019-05-18 16:06,46.004517,-72.732620,751520,1.24,0.555600,9,10.04,34.73,0.062500
2019-05-18 16:06,46.004517,-72.732620,751593,0.95,0.555600,9,10.05,34.73,0.062500
2019-05-18 16:06,46.004517,-72.732620,751667,1.09,0.555600,9,10.06,34.73,-0.062500
2019-05-18 16:06,46.004517,-72.732620,751738,1.03,0.555600,9,10.03,34.74,0.125000
2019-05-18 16:06,46.004517,-72.732620,751809,0.98,0.555600,9,10.06,34.74,0.125000
2019-05-18 16:06,46.004517,-72.732620,751880,0.60,0.555600,9,10.04,34.75,-0.125000
2019-05-18 16:06,46.004517,-72.732620,751955,0.80,0.555600,9,10.03,34.75,-0.125000
2019-05-18 16:06,46.004517,-72.732620,752027,0.98,0.555600,9,10.03,34.75,-0.062500
2019-05-18 16:06,46.004517,-72.732620,752099,0.94,0.555600,9,10.04,34.74,-0.125000
2019-05-18 16:06,46.004517,-72.732620,752172,0.98,0.555600,9,10.05,34.74,0.000000
2019-05-18 16:06,46.004517,-72.732620,752246,0.84,0.555600,9,10.06,34.74,-0.125000
2019-05-18 16:06,46.004517,-72.732620,752319,0.77,0.555600,9,10.06,34.75,-0.062500
2019-05-18 16:06,46.004517,-72.732620,752390,0.68,0.555600,9,10.03,34.75,0.062500
2019-05-18 16:06,46.004517,-72.732620,752461,0.84,0.555600,9,10.05,34.75,0.062500
2019-05-18 16:06,46.004517,-72.732620,752534,0.77,0.555600,9,10.03,34.75,0.000000
2019-05-18 16:06,46.004517,-72.732620,752608,0.82,0.555600,9,10.03,34.76,0.000000
2019-05-18 16:06,46.004517,-72.732620,752677,0.81,0.555600,9,10.04,34.75,0.062500
2019-05-18 16:06,46.004517,-72.732620,752750,0.82,0.555600,9,10.04,34.76,-0.062500
2019-05-18 16:06,46.004517,-72.732620,752822,0.99,0.555600,9,10.06,34.75,0.062500
2019-05-18 16:06,46.004517,-72.732620,752894,0.65,0.555600,9,10.06,34.77,0.062500
2019-05-18 16:06,46.004517,-72.732620,752968,0.84,0.555600,9,10.07,34.75,-0.062500
2019-05-18 16:06,46.004517,-72.732620,753041,0.94,0.555600,9,10.06,34.74,0.000000
2019-05-18 16:06,46.004517,-72.732620,753111,0.70,0.555600,9,10.05,34.76,0.062500
2019-05-18 16:06,46.004517,-72.732620,753182,0.48,0.555600,9,10.04,34.77,0.000000
2019-05-18 16:06,46.004517,-72.732620,753254,0.63,0.555600,9,10.04,34.77,0.062500
2019-05-18 16:06,46.004517,-72.732620,753326,0.64,0.555600,9,10.05,34.76,0.250000
2019-05-18 16:06,46.004517,-72.732620,753401,0.51,0.555600,9,10.03,34.77,0.062500
2019-05-18 16:06,46.004517,-72.732620,753472,0.82,0.555600,9,10.04,34.76,-0.125000
2019-05-18 16:06,46.004517,-72.732620,753543,0.80,0.555600,9,10.02,34.77,-0.062500
2019-05-18 16:06,46.004517,-72.732620,753691,0.72,0.555600,9,10.01,34.77,-0.187500
2019-05-18 16:06,46.004517,-72.732620,753762,0.60,0.555600,9,10.06,34.77,-0.125000
2019-05-18 16:06,46.004517,-72.732620,754124,0.59,0.555600,9,10.05,34.77,0.250000
2019-05-18 16:06,46.004517,-72.732620,754196,0.73,0.555600,9,10.05,34.77,0.250000
2019-05-18 16:06,46.004517,-72.732620,754269,0.80,0.555600,9,10.06,34.76,0.125000
2019-05-18 16:06,46.004517,-72.732620,754343,0.63,0.555600,9,10.04,34.77,0.125000
2019-05-18 16:06,46.004517,-72.732620,754413,0.36,0.555600,9,10.03,34.79,0.062500
